"","topDirector","topActor","CastGenderAVG","budget","popularity","revenue","runtime","vote_average","vote_count","holiday_month","num_lang","original_isEnglish","country_USA","country_UK","country_Germany","country_France","country_Canada","country_Austr","genre_Action","genre_Adventure","genre_Fantasy","genre_Science Fiction","genre_Crime","genre_Drama","genre_Thriller","genre_Animation","genre_Family","genre_Western","genre_Comedy","genre_Romance","genre_Horror","genre_Mystery","genre_History","genre_War","genre_Music","genre_Documentary","genre_Foreign","genre_TV Movie"
"2846",0,0,1.6875,0,5.315213,0,125,6.6,101,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2847",0,0,1.4,12000000,16.931846,23006849,104,5.8,364,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"2848",0,0,1.53333333333333,12000000,64.610671,85512300,109,6.1,1937,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2849",0,0,1.66666666666667,0,4.480167,51,86,4.3,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2850",1,0,1.6,12000000,29.223881,17654912,115,7.4,636,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2851",0,0,1.625,0,7.710797,0,92,6.7,94,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"2852",0,0,1.88235294117647,12000000,1.081822,17292381,86,5.4,33,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2853",0,1,1.33333333333333,12000000,16.183746,22939027,94,5.6,364,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2854",0,0,1.91666666666667,12000000,47.992817,42931041,88,6.6,1151,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2855",0,0,1.5,0,1.20245,13960203,93,5.3,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2856",0,0,1.5,12000000,0.700792,12902790,100,5.3,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2857",0,0,1.5,0,10.409253,21520719,100,6.1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2858",0,1,1.52380952380952,0,14.345428,0,113,6.1,163,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2859",0,0,1.80952380952381,12000000,6.803763,0,122,6.4,110,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2860",0,1,1.41666666666667,0,19.944479,31466789,101,6.4,377,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2861",0,0,1.91304347826087,14000000,26.967494,8.5e+07,149,7.9,613,0,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2862",0,0,1.55555555555556,12000000,3.444542,0,93,4.6,47,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2863",0,0,1.48148148148148,0,74.817641,87100449,123,7.8,2067,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2864",0,0,1.66666666666667,0,21.064082,92863945,119,7.1,439,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2865",0,0,1.6,12000000,16.40512,35485056,100,6.1,294,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2866",0,0,1.42857142857143,12000000,32.940597,32248241,106,6.4,933,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2867",0,0,1.66666666666667,12000000,13.427427,0,109,6.9,86,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2868",0,0,1.66666666666667,0,5.359381,0,81,4.9,23,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2869",0,0,1.77777777777778,8000000,8.708229,6739141,95,5.7,168,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2870",0,0,1.75,12000000,4.330428,5542025,86,5.9,43,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2871",1,1,1.55555555555556,0,7.594593,0,113,6,111,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2872",0,1,1.42857142857143,12000000,4.770195,6754898,116,5.8,78,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2873",0,0,1.18518518518519,12000000,1.623338,4922166,90,3,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2874",1,0,1.52631578947368,12000000,2.993939,4939939,108,5.7,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2875",0,1,1.5,12000000,10.536092,23,119,4.6,89,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2876",1,0,1.27777777777778,12000000,8.290636,3148182,110,6.6,154,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2877",0,1,1.75,0,3.603842,0,109,6,22,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2878",0,0,1.8,11000000,27.65527,88489643,119,6.7,537,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2879",0,1,1.75,0,1.379643,0,100,6.8,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2880",0,0,1.9,12000000,9.164386,0,100,6.9,141,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"2881",0,1,1.61904761904762,12000000,9.779444,0,97,6.5,225,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2882",0,0,1.625,12400000,32.523573,8371085,142,7.3,720,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2883",0,0,1.5,0,2.24888,0,104,6.4,53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2884",0,1,1.53333333333333,12000000,27.322212,12077441,99,6.5,882,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2885",0,0,1.44444444444444,12000000,12.664787,19271312,129,6.9,206,1,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2886",0,0,1.63636363636364,12000000,3.004432,0,90,6.1,38,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2887",0,0,1.5,12000000,4.795244,0,100,6.9,41,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2888",0,0,1.5,12000000,5.841285,1644755,111,6.5,84,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2889",0,0,1.90909090909091,12000000,5.327714,15250000,114,6.8,107,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2890",0,1,1.66666666666667,1200000,3.582733,0,86,6.2,50,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2891",0,0,1.6,0,2.678715,0,107,6.1,9,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2892",0,0,1.42857142857143,8000000,9.728143,0,90,6.1,88,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2893",0,0,1.55555555555556,0,2.303865,0,103,5.3,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2894",0,0,1.58333333333333,12000000,11.237374,0,120,6.8,67,0,4,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2895",0,0,2,0,1.906807,0,140,6.5,28,0,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2896",0,0,1.66666666666667,12000000,2.695896,0,110,5.2,28,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2897",0,0,2,0,1.416796,0,95,4.8,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2898",0,0,1.72727272727273,7500000,11.636883,0,95,6.7,192,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2899",0,0,1.66666666666667,12000000,4.793348,10652498,132,7.6,55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2900",0,0,1.75,19000000,0.738652,2570000,89,3,3,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"2901",0,0,1.66666666666667,12000000,5.158067,11212294,131,6.3,59,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2902",0,0,1.66666666666667,20000000,5.727602,17479,113,5.8,62,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2903",0,0,1.57142857142857,12000000,25.496926,0,99,6.9,612,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2904",0,0,1.33333333333333,1200000,0.489271,0,111,4.3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2905",0,0,1.71428571428571,12000000,11.150261,101332962,99,6,229,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2906",0,0,2,10000000,53.595686,83557872,103,7.7,2912,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2907",0,0,1.5,0,0.186234,0,89,4.3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2908",0,0,1.66666666666667,11500000,20.747994,57469467,103,6.4,407,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2909",0,0,2,0,2.930853,0,134,7.5,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2910",0,0,1.6875,11500000,4.75919,0,101,5.5,29,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2911",0,0,2,0,0.753362,0,130,6.3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2912",0,0,1.8125,11000000,45.072136,153083102,106,6.9,1596,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"2913",0,0,1.93877551020408,11000000,126.393695,775398007,121,8.1,6624,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2914",0,1,1.46153846153846,11500000,56.805781,94073028,102,5.7,1406,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2915",0,0,1.68,11000000,12.854853,111858363,197,7.4,247,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2916",0,0,1.88888888888889,0,14.637357,0,112,7.1,242,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2917",0,0,1.42857142857143,0,21.801188,0,116,6.2,821,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
"2918",1,1,1.54545454545455,25000000,31.019381,93617009,116,7.2,1486,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2919",0,0,1.92592592592593,11000000,11.227087,72778712,95,6.4,298,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2920",0,0,1.90909090909091,11000000,19.231507,64088552,120,7.3,384,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2921",0,0,1.45454545454545,11000000,31.162838,78874843,106,7.3,1368,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2922",0,0,1.75,12000000,3.94487,0,96,3.9,74,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2923",0,0,1.8,11000000,7.559192,49797148,107,6.6,217,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2924",0,1,1.24,0,7.377587,0,101,5.6,142,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2925",0,1,1.625,13000000,38.018085,97837138,81,6.7,1062,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2926",0,0,1.4,11000000,33.283554,41227069,101,7.5,1018,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2927",0,1,1.67741935483871,11000000,15.864928,39363635,122,7.3,337,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2928",0,0,1.38888888888889,10500000,23.449703,75902208,97,6.6,827,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2929",0,0,1.54545454545455,11000000,31.900899,68233629,90,6,722,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"2930",0,0,1.76470588235294,11000000,14.282314,31672907,92,6.5,204,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2931",0,0,1.27272727272727,11000000,7.645979,38105395,114,7.4,158,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2932",0,0,1.85714285714286,11000000,3.495758,23978402,86,4.1,54,0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2933",0,0,1.6,12000000,7.558959,37170057,91,5.9,65,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2934",0,0,1.92857142857143,11,3.375208,11,145,6.4,29,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2935",0,0,1.73913043478261,12000000,4.234269,4884663,100,5.5,57,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2936",0,0,1.33333333333333,11000000,39.337949,62076141,111,7.2,1213,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2937",0,0,1.71428571428571,11000000,29.543331,2e+07,184,7.7,505,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2938",0,0,1.72727272727273,24000000,4.12064,14782676,89,5.8,53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2939",0,1,1.68421052631579,24000000,2.259537,13700000,84,5.7,34,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2940",0,0,1.63636363636364,11000000,7.722021,59520298,98,6.3,139,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2941",0,0,1.66666666666667,11000000,7.063053,23430766,95,4.9,74,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2942",0,1,1.77777777777778,11000000,16.003958,13110448,100,7,334,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2943",0,0,1.65217391304348,11000000,21.204929,61619773,120,7.3,440,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2944",0,1,1.65,0,6.799314,0,118,6.6,131,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2945",0,0,1.66666666666667,11000000,33.758281,0,81,7.3,838,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"2946",0,0,1.54545454545455,14000000,9.371811,6413915,86,5.4,60,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2947",0,1,1.53333333333333,11000000,33.282794,3e+07,118,7.5,919,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2948",0,0,1.75,10000000,3.208172,4069090,125,8.2,12,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2949",0,0,1.6046511627907,11000000,4.131918,0,125,6.8,80,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2950",0,0,1.66666666666667,0,4.093288,0,91,5.1,75,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2951",0,0,1.57142857142857,11000000,1.187671,2832826,113,6.6,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2952",1,1,1.78571428571429,11000000,36.319205,32935319,105,7.2,834,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2953",0,0,1.875,0,4.146752,16017403,95,5.8,75,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2954",0,0,1.625,11000000,9.705589,2807854,98,5.1,153,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2955",0,0,1.77777777777778,11000000,1.396985,2200000,124,5.9,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2956",0,1,1.6,0,4.056774,2945242,105,6,33,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2957",0,1,1.625,11000000,5.062687,0,104,6.2,42,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2958",0,0,1.75,0,3.122152,0,111,5.6,35,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2959",0,0,1.5,10800000,32.943848,113857533,92,5.9,820,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2960",0,0,1.7,0,0.700127,0,116,7.3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"2961",0,0,1.21052631578947,11000000,31.763201,0,97,5.9,881,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2962",0,1,1.5,0,8.950864,0,123,5.7,25,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2963",0,0,1.55555555555556,7400000,3.246903,1.7e+07,193,6.1,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2964",0,1,1.5,14000000,4.519523,18535191,97,6.3,46,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2965",0,0,1.85714285714286,0,18.764453,0,98,5.2,302,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2966",0,0,1.6,0,6.340135,0,102,5.6,112,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2967",0,0,1.70588235294118,10500000,86.201184,68700000,149,7.9,2998,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2968",1,0,1.4,10500000,56.105798,792910554,115,7.3,3269,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2969",0,0,1.26086956521739,10000000,12.792446,17500000,97,5.8,160,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2970",0,0,2,0,1.985552,0,97,6.8,6,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2971",0,0,1.42857142857143,10500000,0.037073,123509,99,8.5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2972",0,0,1.5,0,0.12082,0,135,5.2,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"2973",0,0,1.72727272727273,11000000,3.646848,0,110,5,16,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"2974",0,0,1.8,12000000,5.759545,9622846,145,6.4,35,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2975",0,0,1.55555555555556,11000000,25.302978,0,105,7,766,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2976",0,1,1.85185185185185,10000000,43.734886,225933435,126,7.9,2811,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2977",0,1,1.625,11000000,10.016909,0,106,5.3,149,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2978",0,0,1.53846153846154,10000000,33.124871,163876815,108,6.1,1071,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2979",0,0,1.84615384615385,10000000,10.892398,85300000,106,6.5,249,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2980",0,0,1.23809523809524,28000000,14.754281,90449929,98,5.8,568,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2981",0,0,1.69565217391304,10000000,53.727146,118587880,105,6.1,1306,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2982",0,0,1.47368421052632,10000000,8.9876,103166989,95,5.7,418,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2983",0,0,1.6,10000000,29.244768,139352633,93,5.9,903,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2984",0,1,1.5,10000000,14.447723,91196419,101,5.6,261,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2985",0,0,1.375,6000000,5.882208,57231524,110,6,77,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2986",1,1,1.73333333333333,13800000,17.3393,52293982,119,6.7,291,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2987",0,0,1.94444444444444,10000000,19.524972,50100000,178,7.2,234,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2988",0,0,1.83333333333333,10000000,8.932837,50752337,101,6.4,198,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2989",0,0,1.46153846153846,10000000,35.695442,183474602,92,5.8,865,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"2990",0,0,1.90909090909091,12000000,26.598884,41205099,92,6.5,755,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2991",0,0,1.63636363636364,10000000,23.316208,59217789,90,6.1,720,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2992",0,0,1.76470588235294,10000000,25.929893,40485039,90,6.7,454,0,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2993",0,0,1.63636363636364,10000000,8.305998,37402877,153,7,103,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2994",0,0,1.33333333333333,10000000,21.258991,136836156,124,6.9,459,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
